Time Scale,FM01TS,FM02TS,FM03TS,FM04TS,FM05TS,PC01TS,PC02TS,PC03TS,PT01TS,PT02TS,PT03TS,PT04TS,PT05TS,PT06TS,ST01TS,TC01TS,TC02TS,TC03TS,TT01TS
08-29-2009 : 12:24:42.117 PM,19.550106,21.447609,61.815117,384.436493,27.686785,14.670719,15.546091,16.523802,5465.349121,5908.619141,4912.381348,3479.221924,927.834595,224.064987,212.018570,75.434334,76.489388,76.957062,0.000000
08-29-2009 : 12:24:42.121 PM,19.677357,21.924482,61.470470,389.177979,27.516043,14.590857,15.368779,16.588715,5468.506836,5911.880371,5008.735840,400.444611,609.340820,4006.931152,211.627106,75.339737,76.558525,77.048264,0.000000
08-29-2009 : 12:24:42.125 PM,20.049635,21.735531,61.110661,385.745819,27.708099,14.523658,15.610861,16.711918,5535.735840,5947.793945,5038.097656,2334.945312,1446.676880,3526.727783,214.043213,75.459572,76.464340,76.953423,0.000000
08-29-2009 : 12:24:42.129 PM,19.856758,21.633371,61.242310,389.523743,27.641310,14.670062,15.643800,16.569292,5550.828613,5948.880371,4946.130371,2208.334473,841.863220,1499.357178,219.509232,75.377335,76.459053,77.043320,0.000000
08-29-2009 : 12:24:42.133 PM,19.981869,22.012907,61.570614,385.423279,27.845287,14.591147,15.514289,16.623705,5536.250488,5945.844238,4960.717285,1202.666016,774.890076,1579.407471,219.687744,75.494095,76.494072,77.051102,0.000000
08-29-2009 : 12:24:42.137 PM,19.769629,22.082069,61.467770,385.288055,28.044106,14.843466,15.780031,16.779757,5560.041504,5966.194824,5084.309082,1048.588745,1602.862305,2023.957764,214.854492,75.380936,76.494949,77.132561,0.000000
08-29-2009 : 12:24:42.141 PM,20.197920,21.696529,62.835953,391.331024,27.578718,14.744285,15.700056,16.800697,5619.286133,5949.083496,5001.316895,1670.985718,3620.439697,606.002686,215.284012,75.461723,76.493568,77.166634,0.000000
08-29-2009 : 12:24:42.145 PM,20.409245,22.057571,61.938698,394.827057,28.108826,14.779032,15.724183,16.765982,5523.493652,5956.479004,4966.199219,319.051025,483.387726,507.668060,217.191025,75.485085,76.527100,77.089684,0.000000
08-29-2009 : 12:24:42.149 PM,20.246412,21.948364,62.946136,394.747253,28.224810,14.687513,15.763970,16.804873,5584.060059,6026.848145,5023.229980,1096.068359,30.126936,3477.634277,220.293060,75.541405,76.590874,77.081062,0.000000
08-29-2009 : 12:24:42.153 PM,20.306440,22.191406,62.174980,392.047577,27.842001,14.815402,15.745763,16.833910,5604.479004,6039.854980,4994.484375,954.401672,687.404053,1105.684448,219.841064,75.503975,76.600281,77.173981,0.000000
08-29-2009 : 12:24:42.157 PM,20.276958,22.264576,62.616245,392.319733,27.629765,14.918338,15.717069,16.948410,5591.440918,6008.450684,5034.921387,2414.552490,2711.756104,944.655212,215.581314,75.452255,76.479637,77.022789,0.000000
08-29-2009 : 12:24:42.161 PM,20.376310,22.562933,62.925209,395.829346,28.027195,14.944608,15.867471,16.937519,5592.835449,5967.661621,5073.063965,1605.243652,1796.335083,666.958618,215.130829,75.557350,76.432625,77.115829,0.000000
08-29-2009 : 12:24:42.165 PM,20.369207,22.263222,63.240635,390.811951,27.974432,14.993917,15.957206,16.891544,5655.971680,5983.335449,5060.051270,2220.465820,3186.349609,7.578533,220.880066,75.589081,76.538284,77.177086,0.000000
08-29-2009 : 12:24:42.169 PM,20.053967,22.403671,62.739666,393.473846,28.482309,14.925721,16.017406,17.007215,5666.184570,6046.435547,5101.279785,1201.751343,1602.759644,2316.346924,216.302368,75.354820,76.400276,77.115021,0.000000
08-29-2009 : 12:24:42.173 PM,20.109262,22.416138,63.254478,399.874451,27.926067,14.906535,16.065020,16.881798,5609.747070,6022.160156,5038.123535,1502.392700,2515.964355,1441.192871,219.280975,75.410713,76.480644,77.082825,0.000000
08-29-2009 : 12:24:42.177 PM,20.575182,22.577349,63.057804,396.532867,28.151857,15.042406,15.925596,17.018299,5678.886719,6045.469727,5157.193359,875.913452,2193.455322,1484.424316,219.172867,75.524986,76.569672,77.217354,0.000000
08-29-2009 : 12:24:42.181 PM,20.717861,22.229649,62.625637,397.003387,28.484179,14.999619,16.190924,17.029104,5671.934570,6024.754395,5174.651367,1307.609863,145.386459,747.403992,221.818420,75.475014,76.485657,77.109886,0.000000
08-29-2009 : 12:24:42.185 PM,20.576561,22.640736,63.693390,398.319305,28.251900,15.044338,16.140965,17.180325,5599.687500,6034.062988,5139.181641,1992.065430,1567.993408,1608.316162,216.887207,75.450920,76.483215,77.034035,0.000000
08-29-2009 : 12:24:42.189 PM,20.639259,22.456886,63.160568,398.422760,28.480820,14.998571,16.359001,17.083103,5692.222168,6011.266113,5172.996094,2532.396729,2140.253174,779.026245,218.693649,75.496361,76.647682,77.037010,0.000000
08-29-2009 : 12:24:42.193 PM,20.879066,22.604477,63.916809,404.317902,28.540331,15.205548,16.196877,16.987951,5696.095703,6126.898437,5112.350586,314.041016,814.498047,3058.085937,219.106567,75.475777,76.602341,77.079041,0.000000
08-29-2009 : 12:24:42.197 PM,20.643383,22.543791,64.108871,401.962341,28.686699,14.991492,16.005556,17.091820,5671.211426,6057.745117,5218.159180,1123.306519,2883.838379,1325.621338,219.543747,75.668251,76.654251,77.305321,0.000000
08-29-2009 : 12:24:42.201 PM,20.617140,22.736254,63.539310,399.421631,28.787760,15.118525,16.298225,17.095984,5703.125488,6127.674805,5179.295410,1742.057129,1154.065918,1487.059692,223.739044,75.422974,76.561653,77.015396,0.000000
08-29-2009 : 12:24:42.205 PM,20.864656,22.791492,63.560112,402.608337,28.945097,15.201663,16.083426,17.209677,5772.877441,6108.741699,5134.440430,2502.155273,1677.972290,62.853806,219.608093,75.569901,76.618370,77.217110,0.000000
08-29-2009 : 12:24:42.209 PM,20.795841,22.514584,64.164604,404.314697,28.593447,15.300513,16.238609,17.387688,5769.505371,6088.023437,5232.969727,3482.198730,3472.937500,4056.822510,218.037827,75.584183,76.578049,77.101730,0.000000
08-29-2009 : 12:24:42.213 PM,20.776287,22.986288,63.993820,404.500824,28.594028,15.427117,16.331108,17.180019,5785.826172,6053.755859,5318.887695,357.940216,2661.359131,1879.753662,219.177597,75.530243,76.686546,77.081848,0.000000
08-29-2009 : 12:24:42.217 PM,20.911032,23.062605,63.898754,404.953369,28.658901,15.226503,16.324644,17.214552,5763.097656,6082.182129,5315.117187,382.894623,648.348755,1473.503784,219.123352,75.701149,76.665298,77.218941,0.000000
08-29-2009 : 12:24:42.221 PM,21.170996,22.836323,64.235947,405.394531,28.968718,15.304510,16.334965,17.344408,5794.939941,6120.650879,5360.699219,4120.889648,2177.422363,554.169067,220.590561,75.606682,76.629288,77.322243,0.000000
08-29-2009 : 12:24:42.225 PM,21.240875,23.207211,64.765709,407.988312,29.175665,15.534270,16.398113,17.353657,5716.248047,6137.305176,5184.223145,1900.902466,2412.344727,94.472504,222.177780,75.585358,76.497391,77.061157,0.000000
08-29-2009 : 12:24:42.229 PM,20.772673,22.914782,64.326622,406.834747,29.203817,15.471447,16.462570,17.502546,5706.250000,6140.282227,5178.389160,2616.977051,1302.112183,2101.916748,222.596054,75.565338,76.487442,77.030418,0.000000
08-29-2009 : 12:24:42.233 PM,21.074492,23.317358,64.525284,407.046417,28.895147,15.468130,16.597450,17.137701,5757.469727,6159.112793,5308.229492,3547.041748,1073.972900,288.800079,222.653793,75.441055,76.489212,77.064568,0.000000
08-29-2009 : 12:24:42.237 PM,21.259211,22.913649,65.112022,406.319061,29.222589,15.404240,16.536661,17.253111,5845.163086,6090.486328,5316.406738,2043.958496,4790.074219,-17.909567,221.584061,75.390907,76.543022,77.019547,0.000000
08-29-2009 : 12:24:42.241 PM,21.256954,23.472660,64.746262,410.551666,29.144278,15.500040,16.543148,17.543043,5817.478516,6149.709961,5298.009766,910.268494,814.628174,529.409790,220.207001,75.465065,76.602074,77.051613,0.000000
08-29-2009 : 12:24:42.245 PM,21.379953,23.488094,65.001442,409.821655,29.296921,15.609311,16.308479,17.220659,5794.374512,6178.366699,5338.677734,542.613770,621.215698,4106.511719,224.194000,75.387184,76.508751,77.048851,0.000000
08-29-2009 : 12:24:42.249 PM,21.472326,23.515598,66.338242,412.324524,29.376074,15.509739,16.460701,17.350586,5786.013184,6103.908691,5476.431152,2973.217529,1936.781738,1414.590820,225.218384,75.504295,76.648766,77.154167,0.000000
08-29-2009 : 12:24:42.253 PM,21.649107,23.176683,66.320412,406.777527,29.276455,15.815254,16.499077,17.280920,5789.370117,6166.772461,5383.454102,1623.591309,3248.303955,2468.017578,222.357269,75.387367,76.597778,77.166626,0.000000
08-29-2009 : 12:24:42.257 PM,21.809046,23.356552,66.489571,410.979095,29.521015,15.652567,16.507412,17.422485,5777.452637,6157.954590,5413.813965,2083.623779,558.549438,1169.950684,221.548737,75.342476,76.452110,76.962494,0.000000
08-29-2009 : 12:24:42.261 PM,22.050835,23.539110,64.887650,409.859070,29.486414,15.667027,16.540907,17.398201,5838.907715,6213.258789,5323.818848,1217.557373,1879.600464,2814.149658,224.673447,75.378220,76.383575,76.955582,0.000000
08-29-2009 : 12:24:42.265 PM,21.447355,23.426291,64.920349,413.217468,29.689049,15.841235,16.728228,17.659643,5799.500000,6131.282715,5452.215332,4457.470703,2902.275879,202.507660,224.968216,75.431099,76.500267,77.039986,0.000000
08-29-2009 : 12:24:42.269 PM,21.557169,23.496416,65.337646,412.155579,29.713652,15.590137,16.818649,17.502497,5818.380859,6224.925293,5371.432617,1350.623535,2126.390381,3754.495361,223.160309,75.556358,76.677338,77.156807,0.000000
08-29-2009 : 12:24:42.273 PM,21.907770,23.596773,67.317497,415.541351,29.748549,15.863512,16.859900,17.614117,5823.983887,6175.311523,5475.646973,106.534927,140.866241,4699.669434,227.411896,75.538269,76.539597,77.048485,0.000000
08-29-2009 : 12:24:42.277 PM,21.511871,23.976694,66.624565,415.823151,29.678219,15.735064,16.720375,17.536755,5850.585449,6172.107422,5426.609375,1957.813599,2225.969238,420.117279,221.475403,75.479767,76.565994,77.115303,0.000000
08-29-2009 : 12:24:42.281 PM,21.908321,23.930346,67.115105,414.628723,29.680977,15.756428,16.663900,17.719496,5898.291504,6218.702148,5410.595703,1433.057007,4416.092773,-9.058715,220.907578,75.438736,76.662468,77.091629,0.000000
08-29-2009 : 12:24:42.285 PM,22.321634,23.962399,67.002922,416.343628,29.742012,15.783774,16.854988,17.811869,5852.589355,6257.081055,5425.895508,1326.708130,1386.414551,2854.835937,227.965240,75.369606,76.588966,77.179939,0.000000
08-29-2009 : 12:24:42.289 PM,22.222960,23.888283,66.518578,415.906616,29.924091,15.729743,16.644287,17.607649,5840.458008,6217.815918,5398.139160,1687.030396,3570.709717,155.042694,229.646530,75.375183,76.480812,77.060204,0.000000
08-29-2009 : 12:24:42.293 PM,22.072546,24.275808,67.977760,412.206787,30.108767,15.993509,16.954885,17.663496,5887.502441,6242.537109,5548.914551,237.169327,1145.449585,-26.924891,225.395676,75.436371,76.561646,77.071129,0.000000
08-29-2009 : 12:24:42.297 PM,22.014608,24.091518,67.469353,415.680756,30.012291,15.746541,16.809547,17.768385,5849.044922,6269.392578,5557.891602,610.424805,1078.829346,563.836243,226.289108,75.584785,76.695908,77.285995,0.000000
08-29-2009 : 12:24:42.301 PM,22.012066,23.842539,67.183723,421.445770,30.144106,15.873820,17.091179,17.828207,5894.307617,6224.898437,5565.327148,1802.998779,2308.438477,2386.358398,224.627487,75.397774,76.605667,77.091454,0.000000
08-29-2009 : 12:24:42.305 PM,21.992052,24.091566,67.971313,419.733185,30.154470,15.901299,16.794918,17.692089,5936.819336,6210.323730,5506.420410,3204.313232,4195.647949,1139.071167,229.500122,75.432358,76.395309,77.051178,0.000000
08-29-2009 : 12:24:42.309 PM,22.263178,23.974152,67.808754,421.365875,30.013269,15.894463,16.946419,17.882381,5997.226562,6289.015137,5578.062988,410.901794,4216.883301,493.738464,228.755600,75.371902,76.452858,77.054665,0.000000
08-29-2009 : 12:24:42.313 PM,21.920620,24.098736,68.289932,423.982788,29.843639,15.795556,16.986362,17.913750,5972.243652,6208.153320,5482.259766,778.011780,1762.154541,1375.798584,226.261261,75.539330,76.668236,77.089584,0.000000
08-29-2009 : 12:24:42.317 PM,22.392780,24.160641,67.454987,418.730286,30.109503,15.936888,17.067692,17.752773,5933.081543,6276.458496,5545.422363,236.040558,739.114624,3197.650146,226.982834,75.537315,76.713715,77.320686,0.000000
08-29-2009 : 12:24:42.321 PM,22.874992,24.613142,66.760651,424.820740,30.111437,16.090281,17.037792,18.117380,5929.707031,6293.954590,5533.053223,133.975372,1740.870361,1284.107788,226.745087,75.384476,76.477898,77.072922,0.000000
08-29-2009 : 12:24:42.325 PM,22.589561,24.462009,68.208214,424.217041,30.539173,16.065939,16.964611,17.929150,5954.179687,6262.558594,5544.740723,1609.278320,2306.194580,985.760315,226.587021,75.336426,76.613190,77.177155,0.000000
08-29-2009 : 12:24:42.329 PM,22.610828,24.528381,68.421486,423.254242,30.246031,16.088671,17.053171,17.943079,5976.861816,6250.044922,5608.657715,2043.449829,1653.000244,1830.992798,228.005585,75.478874,76.589119,77.273262,0.000000
08-29-2009 : 12:24:42.333 PM,22.492779,24.157999,68.541016,421.715302,30.553228,16.257214,16.918352,18.173454,5922.639160,6284.729004,5712.875488,3307.403809,108.959473,1636.586792,227.844559,75.576340,76.647018,77.227524,0.000000
08-29-2009 : 12:24:42.337 PM,22.741842,24.210003,68.433952,422.891937,30.534519,16.276758,17.052919,17.779409,5917.392578,6303.325684,5586.470703,3760.886475,4360.508301,1732.999878,229.538635,75.472115,76.622276,77.157661,0.000000
08-29-2009 : 12:24:42.341 PM,22.821222,24.527925,68.572548,425.096588,30.568647,16.166483,17.118534,17.943525,6008.735840,6308.795410,5614.189453,2190.522217,2813.199219,3756.918213,228.304718,75.364594,76.382332,77.086655,0.000000
08-29-2009 : 12:24:42.345 PM,23.068903,24.424963,69.072998,425.846100,30.731899,15.996582,17.165472,18.147156,6000.765625,6307.032715,5640.938965,1651.540527,1383.178589,5109.571289,227.480148,75.443878,76.494514,77.160698,0.000000
08-29-2009 : 12:24:42.349 PM,22.649416,24.581572,68.725014,430.135834,30.644960,16.442114,17.255331,18.050468,6002.603027,6283.136230,5579.275391,1566.518066,1772.567383,840.076355,229.810196,75.495407,76.495270,77.138489,0.000000
08-29-2009 : 12:24:42.353 PM,22.671242,24.752209,69.165054,432.206757,30.594992,16.375116,17.034714,17.952599,6019.373535,6311.923828,5681.907227,2587.360352,528.314819,2033.467896,228.083038,75.324287,76.428169,77.190147,0.000000
08-29-2009 : 12:24:42.357 PM,23.004871,24.858568,68.386917,430.700165,30.370632,16.382856,17.172636,17.938423,6071.655762,6338.927734,5778.475098,4021.842529,2785.373535,282.350250,229.456161,75.348831,76.477692,77.015320,0.000000
08-29-2009 : 12:24:42.361 PM,23.032852,24.718447,68.803841,432.804810,30.610943,16.317745,17.263102,18.124390,6044.776367,6366.331055,5651.015625,3360.831055,3161.785400,604.153442,226.773682,75.437431,76.675919,77.267632,0.000000
08-29-2009 : 12:24:42.365 PM,23.262556,24.792450,69.423225,433.630951,30.600006,16.321548,17.370245,18.192667,5983.683105,6351.286621,5714.394043,4084.414551,1500.900879,2615.369629,230.089508,75.437195,76.488052,77.013733,0.000000
08-29-2009 : 12:24:42.369 PM,22.929253,24.926270,69.625572,428.408386,31.071024,16.572670,17.392147,18.202837,6041.332031,6342.212402,5797.305664,2552.833008,1174.295654,4031.887207,227.538742,75.279236,76.357674,76.975822,0.000000
08-29-2009 : 12:24:42.373 PM,23.462889,25.061562,69.702713,431.644714,30.924807,16.401308,17.304068,18.388954,6059.989746,6338.982910,5790.903809,2657.994141,792.632141,2265.122803,228.004059,75.539108,76.569473,77.156013,0.000000
08-29-2009 : 12:24:42.377 PM,23.128729,24.865089,70.233887,430.989685,30.690285,16.610210,17.177019,18.284828,5992.409668,6372.365723,5735.219238,2530.197510,1869.358154,1306.569580,228.960663,75.550385,76.521576,77.158310,0.000000
08-29-2009 : 12:24:42.381 PM,23.158033,25.045197,70.718414,434.370972,30.853748,16.330856,17.443953,18.310131,6020.245117,6324.766113,5718.934082,239.731323,3431.805664,291.390442,232.484116,75.358459,76.577942,77.005577,0.000000
08-29-2009 : 12:24:42.385 PM,23.145639,25.441717,69.815689,428.627411,31.090967,16.672607,17.551601,18.087938,6081.352539,6360.136230,5775.520020,1022.979004,3999.632080,3062.787842,229.011429,75.358521,76.576591,77.172592,0.000000
08-29-2009 : 12:24:42.389 PM,23.183142,25.067141,70.528282,433.010376,31.159159,16.491873,17.440346,18.303236,6057.410645,6398.975586,5812.718750,619.733337,2213.348389,251.922531,233.544830,75.245171,76.561394,77.059135,0.000000
08-29-2009 : 12:24:42.393 PM,23.329151,25.175108,69.163612,433.851135,31.035641,16.683022,17.344572,18.155172,6130.832520,6386.983398,5699.766602,921.799500,2539.473145,2359.551270,233.349258,75.358070,76.557137,77.035683,0.000000
08-29-2009 : 12:24:42.397 PM,23.734949,25.144152,70.377831,439.589020,31.422293,16.581102,17.592546,18.554152,6088.901367,6380.538574,5717.058594,24.534857,2908.520508,2314.432373,231.842499,75.305641,76.475189,77.098434,0.000000
08-29-2009 : 12:24:42.401 PM,23.732603,25.449558,70.864449,434.879211,31.111816,16.535246,17.400314,18.431391,6047.860352,6366.630859,5745.680664,2106.598877,605.382202,3762.159180,236.971710,75.421806,76.635231,77.127777,0.000000
08-29-2009 : 12:24:42.405 PM,23.803547,25.443874,71.165115,438.867798,31.191814,16.770050,17.395288,18.590199,6132.459961,6353.711426,5762.691895,2945.650879,146.505859,2703.114746,230.296066,75.499947,76.561134,77.100052,0.000000
08-29-2009 : 12:24:42.409 PM,23.869980,25.349665,70.459930,443.742889,31.380634,16.640007,17.579798,18.733492,6129.189941,6437.222656,5801.059570,2334.295898,1145.607300,1627.852905,232.027222,75.332069,76.507172,77.106918,0.000000
08-29-2009 : 12:24:42.413 PM,24.144133,25.271608,70.678238,445.086151,31.430635,16.754183,17.437117,18.538124,6195.558594,6410.240723,5854.249023,1203.194092,3297.970947,1287.488281,230.241470,75.487167,76.569023,77.098862,0.000000
08-29-2009 : 12:24:42.417 PM,23.711872,25.260843,71.404572,438.115540,31.710920,16.864605,17.690475,18.553640,6124.665039,6404.307617,5850.315918,1478.928223,5043.159668,2413.875000,234.674454,75.401840,76.594070,77.089691,0.000000
08-29-2009 : 12:24:42.421 PM,24.010414,25.344296,71.197426,442.839203,31.161215,16.840410,17.628227,18.426313,6179.965332,6439.665039,5891.968750,91.690010,2272.581055,1040.075806,232.114044,75.290062,76.453659,77.039001,0.000000
08-29-2009 : 12:24:42.425 PM,23.882742,25.767824,70.827866,443.005188,31.441156,16.839901,17.774851,18.299551,6206.197266,6395.687988,5796.341797,656.392761,390.120300,121.378105,231.965424,75.505722,76.613625,77.133652,0.000000
08-29-2009 : 12:24:42.429 PM,23.650438,25.770796,71.890472,439.973724,31.895372,16.793680,17.612541,18.419960,6198.665527,6484.597656,5954.353027,3164.520020,632.900024,1350.917847,235.508774,75.462616,76.562798,77.118858,0.000000
08-29-2009 : 12:24:42.433 PM,24.378998,25.840755,71.207062,441.360260,31.808537,16.718054,17.882540,18.578402,6161.987305,6400.059570,5905.378906,3188.420654,4025.123291,1801.093140,235.012039,75.462357,76.596588,77.082649,0.000000
08-29-2009 : 12:24:42.437 PM,24.159220,26.111368,71.570763,444.144531,31.708479,16.905445,17.951891,18.649931,6103.653809,6502.728027,5773.637695,2346.955566,608.183655,3519.759521,233.401428,75.481720,76.600281,77.244522,0.000000
08-29-2009 : 12:24:42.441 PM,23.855175,25.821402,71.379776,446.369934,31.621168,16.836567,17.873508,18.824533,6110.507324,6498.430176,5798.699219,2859.563232,2500.922119,2755.581299,233.761917,75.468117,76.582642,77.187424,0.000000
08-29-2009 : 12:24:42.445 PM,24.271240,26.004097,71.257973,442.727539,31.913588,17.032560,17.951353,18.625790,6186.445312,6410.539062,5984.200195,243.572144,645.668091,1462.205566,231.475967,75.468124,76.568275,77.012230,0.000000
08-29-2009 : 12:24:42.449 PM,24.596806,25.830774,72.803261,445.637115,31.753654,16.844587,17.976337,18.695574,6151.493652,6433.907715,5975.899902,594.827576,881.659668,1677.766235,235.651764,75.367928,76.389786,77.038055,0.000000
08-29-2009 : 12:24:42.453 PM,24.391695,25.680363,72.105835,445.164825,31.723740,17.129463,17.696918,18.775635,6199.348145,6489.981934,5962.531738,869.581055,2047.138428,1583.239502,232.539337,75.482338,76.453766,77.131798,0.000000
